date,XLB_rs63,XLC_rs63,XLE_rs63,XLF_rs63,XLI_rs63,XLK_rs63,XLP_rs63,XLRE_rs63,XLU_rs63,XLV_rs63,XLY_rs63,XLB_rs_line,XLC_rs_line,XLE_rs_line,XLF_rs_line,XLI_rs_line,XLK_rs_line,XLP_rs_line,XLRE_rs_line,XLU_rs_line,XLV_rs_line,XLY_rs_line
1999-01-07,,,,,,,,,,,,1.0238087748152036,,0.9759875745744668,1.0116602970253492,1.0232368438057586,1.0315108514696298,0.9752680817052739,,0.9671545009956606,1.0134833811994295,1.0135896774063506
1999-01-08,,,,,,,,,,,,1.0510226939816487,,0.9732666158415525,1.0105682633702058,1.0233366840861096,1.028087040265668,0.9642119919217378,,0.9655001977683428,1.0184304343332664,1.007311340592989
1999-01-11,,,,,,,,,,,,1.0632924140986812,,0.9640643973837505,1.0049589714472769,1.0235909810515917,1.0482200966775455,0.9538155429235542,,0.9488188487298594,1.030621068164175,1.0117464199698962
1999-01-12,,,,,,,,,,,,1.055124954948031,,0.9667606146458263,0.9947645298575393,1.0299981830513931,1.0385770406631414,0.9638820543774324,,0.9667481790248349,1.0452988375916705,1.0035064277927204
1999-01-13,,,,,,,,,,,,1.0391251515679134,,0.9591641443198891,0.9887074430438653,1.0110427775735897,1.0454660008644283,0.9724487207702058,,0.980266366667407,1.0429426160887372,1.0154247322349705
1999-01-14,,,,,,,,,,,,1.0396832210954479,,0.9575036321289718,0.9809363856668787,1.0243494871520271,1.0494997365351566,0.9709613836924541,,0.9810138580224866,1.0527943520248402,1.0102768615152418
1999-01-15,,,,,,,,,,,,1.0285869902179998,,0.9475421148533497,0.9833597304977846,1.0152870923585469,1.053146169666604,0.9566203582032392,,0.9606935011924251,1.040009382343047,0.9971411204643515
1999-01-19,,,,,,,,,,,,1.0031073086584597,,0.9413919799772453,0.9718078693803298,1.0067572501403828,1.0825033617964597,0.9396117078504511,,0.9867785286569098,1.0627460484988709,0.9900771990913405
1999-01-20,,,,,,,,,,,,0.9915701983756887,,0.9262249102442901,0.9711577914847892,0.9942850278520876,1.0837175541315067,0.9349846955884265,,0.974949968136517,1.060293453558167,0.9986606695746001
1999-01-21,,,,,,,,,,,,1.0141382216875416,,0.9593528395463736,0.9798137105993636,1.0127770092035848,1.0844752580565604,0.9459525559460368,,0.9978858974456818,1.0511324950824712,1.016200135125931
1999-01-22,,,,,,,,,,,,0.9965203529876037,,0.9562644973094138,0.9754621171502311,0.9952754142619288,1.0677596930041358,0.9434785501037021,,1.0068816139335797,1.0492415976091822,1.023364589687354
1999-01-25,,,,,,,,,,,,1.0062031191205667,,0.9453007619395358,0.9734538012158122,1.0015824787951484,1.075514606824879,0.9316541349526726,,0.9594410746534495,1.0471671994695444,1.0106403436162652
1999-01-26,,,,,,,,,,,,0.9853718967761104,,0.9194274837234644,0.9567208793376899,0.9837060655004451,1.0987962094474646,0.93647586003733,,0.9608726538512733,1.0332585962327718,1.0160962067376955
1999-01-27,,,,,,,,,,,,0.988993790409321,,0.9133520662226859,0.9556637643282587,1.00310293293882,1.0881352839687366,0.9600803719089244,,0.9574848533667373,1.035159762340487,1.0268857325145673
1999-01-28,,,,,,,,,,,,0.9604996464522901,,0.8931391016419234,0.9539163793590077,0.9878033608803162,1.1077736226003583,0.9610643742004872,,0.9431571161473211,1.0370805102939569,1.0204347575740795
1999-01-29,,,,,,,,,,,,0.9581754292317304,,0.8863611735218069,0.9669540930162209,0.9866525186119607,1.1155006482574505,0.9560004351644773,,0.9345144664688856,1.0292102276687487,1.019650553388777
1999-02-01,,,,,,,,,,,,0.971686408144261,,0.8826583551896665,0.9560969878418627,0.9937599886467369,1.1230205020111577,0.9577255944790622,,0.9380444775923852,1.0412296491904074,1.028010418689979
1999-02-02,,,,,,,,,,,,0.978422980352659,,0.889410724107681,0.9517576622241086,0.9922089423851098,1.1108488627166389,0.9715568213046369,,0.931323667839366,1.032149297260233,1.0214637473232613
1999-02-03,,,,,,,,,,,,0.9692939191665623,,0.9008238259989719,0.9491702026736262,0.9917670013952391,1.1075288603204623,0.9584350731992265,,0.9269203211979915,1.0412825492447235,1.0274631409679975
1999-02-04,,,,,,,,,,,,1.0128732320124025,,0.9196739095525021,0.9410280009584768,1.0081222780019663,1.0859039401456005,0.9684569888912133,,0.926894536113528,1.0492951251651772,1.0371697774260749
1999-02-05,,,,,,,,,,,,1.0384751019831693,,0.9564622074282723,0.9441073078462379,1.0165383895943103,1.071924896999655,0.9647650028159025,,0.9381430344255656,1.0493081160251403,1.022927853643503
1999-02-08,,,,,,,,,,,,1.0312887839027594,,0.9675786956551817,0.9396066451353248,1.0177521807786079,1.0877560440967977,0.9611079427235406,,0.9362565180931403,1.0465919116151094,1.0375472794496237
1999-02-09,,,,,,,,,,,,1.0347754647844227,,0.9710484538239337,0.9477978623704435,1.0270479129292347,1.0690735759229448,0.9655373210516967,,0.9618447926191146,1.051326493183576,1.0283935577717633
1999-02-10,,,,,,,,,,,,1.0303859809522142,,0.9674960830992394,0.9496794207449604,1.0244604575683285,1.0699418578241195,0.9663509036317591,,0.9489816058843373,1.0470746395764345,1.0218244150967382
1999-02-11,,,,,,,,,,,,0.9970963025264571,,0.9379761567153266,0.9658285054492514,1.0150273895110993,1.0900984238815734,0.9605541241270289,,0.9316935035935872,1.0512353571375925,1.0314019593195702
1999-02-12,,,,,,,,,,,,1.004068052295118,,0.9296883763542018,0.9631527745308518,1.0214464962764849,1.0595352518212255,0.9641506757275148,,0.9276563175203176,1.0481468746517841,1.0253499983472387
1999-02-16,,,,,,,,,,,,1.000616972594902,,0.9287661780154405,0.9835141521143483,1.0329542543737635,1.0612134607368178,0.9816175845086581,,0.9502971823149357,1.0643540007022836,1.0448658660080026
1999-02-17,,,,,,,,,,,,0.9913099094906709,,0.9204675369820197,0.9884696004982503,1.034005906046628,1.03832532661491,0.9727625497858255,,0.9445690828588812,1.0543896793896528,1.042309878164387
1999-02-18,,,,,,,,,,,,0.9908657495229951,,0.9158808163863658,0.9905367934071613,1.0259093198167744,1.035902006598031,0.9754985458747928,,0.9540365511033003,1.059530467908569,1.0353453440876272
1999-02-19,,,,,,,,,,,,0.9946443201669399,,0.906746475155232,0.9895567769560026,1.0280424536968324,1.0409448981583012,0.9673183966567508,,0.9397805520650484,1.058031540434189,1.0362817267399809
1999-02-22,,,,,,,,,,,,0.9851415238431269,,0.8920963220369734,0.9917627705140063,1.0165865078578131,1.0498952638187375,0.9622824222789162,,0.9451136409280052,1.052409456134562,1.034912032371049
1999-02-23,,,,,,,,,,,,0.977102722470333,,0.8849047958661569,1.004936425553812,1.0164494771594932,1.0642547096757593,0.9610794487528415,,0.9158257635240697,1.0511526424040931,1.030192137494596
1999-02-24,,,,,,,,,,,,0.9917644777546081,,0.8969183382777053,0.989406463101087,1.0321216180532917,1.0533059288033126,0.9726632592938226,,0.9408583950236126,1.0574043391479966,1.0356935841523274
1999-02-25,,,,,,,,,,,,1.00125692025909,,0.9100768397675211,0.9923558103197391,1.0211088044358438,1.066233388589675,0.9705009836343328,,0.92948014120988,1.0572018983329503,1.0336699930774633
1999-02-26,,,,,,,,,,,,1.0053084250621502,,0.9078553639478637,1.0147018469323192,1.0285177847462905,1.0381645183529544,0.9773079988430541,,0.9388701453249532,1.0645282376980008,1.046841421657691
1999-03-01,,,,,,,,,,,,0.9908277948747434,,0.8961788647721555,1.015803457722128,1.0250109542455998,1.0305356201532165,0.9700019029537982,,0.9224891124113574,1.05975154108817,1.0445343918403962
1999-03-02,,,,,,,,,,,,0.9908051928711774,,0.8949205167704125,1.027484912678601,1.0255661380861378,1.0119238142654423,0.9757437058307186,,0.9168060151747257,1.0685755623283404,1.0562486922416598
1999-03-03,,,,,,,,,,,,0.9789399722869108,,0.90985767851911,1.012197143310776,1.0142107732767616,1.0237023739184903,0.970557837700102,,0.9124452515787309,1.05618447783036,1.0452374611145687
1999-03-04,,,,,,,,,,,,0.9696030470131048,,0.9309008429496866,1.0221912253987588,1.020971476436344,1.0212633810112923,0.9715190603703981,,0.9152000334775495,1.0616640352815239,1.0540858869766452
1999-03-05,,,,,,,,,,,,0.9824221986177913,,0.9296979234974053,1.0273984633828268,1.02306123865983,1.0241877800794497,0.9668635114659102,,0.9125148528971027,1.0643509106200628,1.0646433827814357
1999-03-08,,,,,,,,,,,,0.9824316617226287,,0.9369590206470879,1.013839156134465,1.0221400083438839,1.0469169454152438,0.965060323507673,,0.8962867392399587,1.0586583041595912,1.0623901820756565
1999-03-09,,,,,,,,,,,,0.9763456295773109,,0.929119644413357,1.0245246208290801,1.029694108249996,1.0384438245807024,0.9685267034731578,,0.8960055111439195,1.0530053616258124,1.0678729955602917
1999-03-10,,,,,,,,,,,,0.9811580487585536,,0.9737297456757675,1.0343864855502545,1.0188453843855219,1.0294004403096169,0.9496267398171048,,0.8852669550730402,1.0531662471073318,1.0557083215590726
1999-03-11,,,,,,,,,,,,0.9807580319161915,,0.976665428872901,1.0279576114248108,1.0088744705937165,1.0162704067247699,0.9484372963084463,,0.882300168028027,1.048497123747071,1.0554263460529152
1999-03-12,,,,,,,,,,,,0.9860358165251154,,0.9823427333248138,1.0397657384763621,1.021752385903599,1.0169929127223607,0.9658517346023248,,0.9005981870946727,1.0528049482293962,1.0702021179562922
1999-03-15,,,,,,,,,,,,0.9742498189365092,,0.9611272071011132,1.028238114683066,1.0049261489400843,1.0188465867365184,0.9604147388850414,,0.8903528935426492,1.0414561116469503,1.057421604269924
1999-03-16,,,,,,,,,,,,0.9738216865860587,,0.9598441025476523,1.0173199262764772,1.0019550678286508,1.0403002958544172,0.968443544371965,,0.8903728649577013,1.0431353321027834,1.0558027267544765
1999-03-17,,,,,,,,,,,,0.9752475467079257,,0.9889008581971679,1.0130159722503884,1.0044175977031269,1.0380141472561741,0.956226698814216,,0.8859631865771996,1.0418552705921449,1.0558146179633896
1999-03-18,,,,,,,,,,,,0.9803453794559739,,0.9855024296293846,1.0202205846161734,0.9909656214759508,1.0358188907970607,0.9572302259815079,,0.8848442803902214,1.0396015894019373,1.0570144740906384
1999-03-19,,,,,,,,,,,,0.9985550162015586,,0.9923818653828148,1.0181571471891475,1.014365326980115,1.028382435160986,0.969470797223667,,0.8835487672303305,1.0529421096278109,1.0604953649502218
1999-03-22,,,,,,,,,,,,0.9994236808183943,,0.9967176108054913,1.0186886395349477,1.004923512955496,1.0264037264112558,0.9670577308896674,,0.8847799563701092,1.04802437014131,1.0470741543369788
1999-03-23,,,,,,,,,,,,1.0032706229152246,,1.008331730117329,1.013056572039753,1.0103637435683566,1.026204052555435,0.9676190625556162,,0.8823982682409032,1.049390826480498,1.045375672919941
1999-03-24,,,,,,,,,,,,0.9983021098920177,,0.997505417010655,1.0047686171419,1.0020849735872988,1.0402813115315208,0.9615779074506601,,0.8894060883843171,1.0481849581167344,1.0312986100682642
1999-03-25,-0.01956946686259564,,-0.021477079223396478,0.007675542112443923,-0.00789350518564147,0.04675752407921796,-0.05436425755344887,,-0.141281838515934,0.047974354390281526,0.044612128136944484,0.9818063686319308,,0.9800328713604277,1.0071359115056329,0.9926614493609942,1.0434702264887399,0.9494578330380208,,0.8686510109340265,1.0446015072881822,1.0414756630606028
1999-03-26,-0.009016297593219535,,-4.762245810940868e-05,0.012384603148007933,0.0061658413328546935,0.04457600987112831,-0.052207692330495714,,-0.1198052496600287,0.04445540743729892,0.0622050000458958,0.9812117121292754,,0.9998028907945955,1.0056688893116663,1.0024232052976658,1.045599199228809,0.9530620111327561,,0.8636280548226075,1.0440344659086414,1.0421680205066177
1999-03-29,-0.041316338849613166,,0.00897084090538991,0.0034048167938782736,-0.016263443752941642,0.06413501658607013,-0.06349879455184193,,-0.16694793804664154,0.025467754142922905,0.04296672515797528,0.9776989102936476,,1.0072543124944608,1.007988877767521,0.9986766418341783,1.0634120614264582,0.9461427181268355,,0.8421925435614259,1.0359933688280816,1.0463641497777516
1999-03-30,-0.03157393814257392,,-0.0024057629287099758,0.007928565457985703,-0.019487060120283894,0.06187497568648115,-0.06347264556256405,,-0.17398877014665504,0.0408808052671239,0.05719367230431116,0.9807670017026437,,0.9939026208273297,1.0015179326580557,1.0033175889404167,1.0672160524105179,0.9429529199580934,,0.8330069613867284,1.0379965479896882,1.053011554315582
1999-03-31,-0.031099719067347653,,0.0047488654681437925,0.01760313407696512,-0.012223871012079224,0.07793429932543816,-0.07321522176071815,,-0.15712694904342028,0.04433362387418893,0.050116049714196365,0.9826453053950516,,0.9949430697085824,1.00587811567703,1.0083097887737806,1.0709051255281312,0.93728276288404,,0.844615640310869,1.0490721502969813,1.0540584731229012
1999-04-01,-0.032899540304012875,,0.00312578101506511,0.008154637775825035,-0.012954493013909163,0.08356483510037482,-0.08172642424010634,,-0.1475038319727513,0.03724546814119023,0.04172682410381312,0.9864958549674995,,0.9862360132850535,1.0008465465155256,1.0114181590292581,1.079676056968615,0.9319119680216764,,0.8559579983021465,1.0412148700741548,1.0450201814423938
1999-04-05,-0.057253190014365796,,0.005168336938309315,0.014537992059971971,-0.024091519396401084,0.10228974264710233,-0.09418174492955744,,-0.16184692958328373,0.024611499191141473,0.03250852613378563,0.9753136696488768,,0.9867135223600757,0.9972508075895752,1.0094625385214981,1.0910573522186333,0.915190257928796,,0.8428720131448123,1.0398354984368319,1.0342521185146722
1999-04-06,-0.06276690157455267,,-0.004777614203982372,0.0066017877821424875,-0.014898811479409746,0.09892390318439381,-0.0971609736403255,,-0.15163028014299607,0.028553702963863836,0.04528812521557901,0.9604689238243,,0.9792189838737766,0.9922597825371459,1.0063250483033321,1.1029700279863843,0.9071266089426295,,0.8405406665973315,1.043432892790928,1.042296311867964
1999-04-07,-0.07283127502309061,,-0.006215085637311768,0.029331397570877993,-0.03086087226573464,0.07046047418776547,-0.10203764975190344,,-0.1470477728313574,0.03587983263937544,0.03978861644518994,0.9630142665796348,,0.9616541937638264,1.0110770297157432,1.000122157390554,1.0915248556010058,0.8988207429405168,,0.8447991872269901,1.0548612973419587,1.0428644369702291
1999-04-08,-0.06426463004871408,,-0.017834110577698237,0.026702877964852156,-0.035212145048034715,0.06039296552593987,-0.07943135196968576,,-0.12028025722275137,0.040833049507694286,0.04523402703223689,0.9644037586213907,,0.9592488876681863,1.0164252582888005,0.993019350125069,1.088312694347708,0.9081396795036439,,0.856353777001192,1.052249336983088,1.052844778325942
1999-04-09,-0.0669926141604068,,0.0011887602667013386,0.0022443734903749846,-0.031097850632696877,0.05664994706108839,-0.0713086803457399,,-0.12910628684692704,0.04404231020160698,0.05141416620096306,0.9594771628945431,,0.977075795894838,1.0137899483147912,0.9933909077872852,1.0863198630852875,0.9100384282432171,,0.8500369697873126,1.0553497586010416,1.0624688265088984
1999-04-12,-0.07504589808909934,,0.0007131886823319444,0.010941390283896624,-0.01737387926477796,0.03164037000795439,-0.05395836164048973,,-0.12443051850950815,0.05487914359137136,0.05588799988439641,0.9772811718299241,,0.9739155629694456,1.0209056607221523,1.0067144885401507,1.058499005358459,0.9155707865944569,,0.8531814318497581,1.0706834957012215,1.0599440026008022
1999-04-13,-0.06827070679704628,,0.016633368007053395,0.022792257072627775,-0.0027125449309231,0.0006632932251646739,-0.03282509788267274,,-0.11782204856407097,0.03735676880262595,0.05258697258895717,0.9956383618225446,,0.9790092948964381,1.0263062425902914,1.0210033038987372,1.048868081365353,0.9246360913471303,,0.8446311193784475,1.0665029342360044,1.0613321310770214
1999-04-14,0.006691923941881894,,0.018704862118033017,0.03861461317680459,0.032367211288084397,0.0018717235745759897,-0.05763301676201649,,-0.1333941580335848,0.0301291804349193,0.0552123551901913,1.0616975623861362,,0.9835934107666313,1.0305210118522832,1.0610312389989982,1.0403865600105306,0.9121716361140205,,0.8467062472124892,1.0746152342167128,1.055081427573142
1999-04-15,0.07007953076963602,,0.07973527887705778,0.03917902992278299,0.08688404455365784,0.007930399915852648,-0.0879537223121718,,-0.1338740738666001,0.008815245550546802,0.04394819011468143,1.1066877617160464,,1.0301204229182837,1.0246466805982943,1.0925426516959638,1.0531582329607554,0.8930948144151665,,0.8585110432303692,1.0514724820181232,1.056828142008331
1999-04-16,0.09297671212396419,,0.12964446417190056,0.05272892532737927,0.08888060215411397,-0.016475372649736197,-0.07443234890944206,,-0.11698195026886882,-0.0027005792851642063,0.0634826481786015,1.12855499183723,,1.0716292182501768,1.0284894357258687,1.1080530138094864,1.0336030652380364,0.9045179150945099,,0.8755065326782343,1.0501804512813384,1.0692404701956595
1999-04-19,0.1314742418614976,,0.1696944264430882,0.06502372550107305,0.12288972813535226,-0.053615142795741755,-0.08330635899488237,,-0.06804272264191835,-0.002380899206889664,0.06792172988907064,1.1581535296950625,,1.1015976325155563,1.0446223306572318,1.134827740387333,0.9990474138688824,0.8802668616600196,,0.8980641816317771,1.0376369740960552,1.062030933378447
1999-04-20,0.13279897458164158,,0.14413069849965265,0.0793510751160671,0.11115972197293411,-0.06863975979702686,-0.06032439455255434,,-0.09593517961605202,-0.018259300208610885,0.07670130412113907,1.1299792669358981,,1.0706181617343373,1.0452519424167805,1.113342165511504,1.0117367283160394,0.885627725570301,,0.8966170322477122,1.0442645511248736,1.0624033468356822
1999-04-21,0.1206907730247595,,0.11450127995876325,0.06688944535727792,0.09882646130326855,-0.07315873948326468,-0.053358974518160185,,-0.09641249045783584,-0.02188816915802816,0.05551925950983616,1.103264363550368,,1.025207713766562,1.0317867831674417,1.0859951129614627,1.0097203562688213,0.8884212694156924,,0.8872198765507717,1.0386329540120025,1.0504087879948492
1999-04-22,0.06731010848054542,,0.08580223504589446,0.06005277995089897,0.06976514254011534,-0.03906111627685549,-0.06451025829206802,,-0.1356274874003881,-0.0013730220441605656,0.029561750186595237,1.0755767382378367,,1.0334395386804072,1.0327727267256366,1.0763709296560175,1.0463487019717286,0.8910286499472616,,0.8760733906588274,1.04983352768291,1.0432380172532636
1999-04-23,0.1090083871880334,,0.07741594123743711,0.0641690662928287,0.1028800624269417,-0.01727024726149029,-0.060945667540803106,,-0.14237735392974704,0.02863044490572131,0.036848282080386374,1.0943142790416922,,1.0229105182215945,1.0318131554156103,1.0874561753548466,1.0511585545170912,0.8917130202542063,,0.8778235569722165,1.0762855019614617,1.0573125296252333
1999-04-26,0.07829563229860881,,0.05754033287509408,0.04209898734697859,0.08663954053008927,-0.0038298094494000345,-0.06088163244860523,,-0.10522094772164192,0.02250697644557831,0.0373458712598127,1.0774399837617985,,0.9944847770779573,1.010510659469153,1.0800490111868768,1.071790045914945,0.8803653268957302,,0.868155507568723,1.0684787372490834,1.0447691286657783
1999-04-27,0.11966944417927272,,0.12064760481715231,0.07602384050201327,0.10705959724701275,-0.05825157012662929,-0.06908973524768025,,-0.10424678550411859,0.0329624330072833,0.02832599295894278,1.0934169697946496,,1.0210658574864473,1.0233641923343375,1.0802027687261122,1.040149140747467,0.8771926601916568,,0.8690922366642879,1.0644654372769884,1.0424681112465697
1999-04-28,0.19655404984923153,,0.18605673513452037,0.08650051188244245,0.1149214499048945,-0.047500643638803464,-0.09514743086360311,,-0.09112359887833654,0.015973024202651676,0.02778582273048502,1.167470379620186,,1.069375311795645,1.0315616177492193,1.1089435329568764,1.0406796167617134,0.8762096553517982,,0.8773782213916704,1.0503407570282584,1.0530827033657202
1999-04-29,0.24868220975633792,,0.25834594076080797,0.09937588091929372,0.14407160770102978,-0.06719859006109574,-0.0940271711636228,,-0.0521672226121197,0.009241274393961163,0.01720322861011714,1.1852012716377287,,1.1102017171248089,1.043093939044526,1.1216825854834753,1.037745018877001,0.8760543508532246,,0.896871500177115,1.0460964007157283,1.0369490317237988
1999-04-30,0.24294520319421276,,0.2527151160347034,0.07588662985089778,0.1387634067985264,-0.07279711890674478,-0.09248220640550231,,-0.0472410017232926,0.017869805489905577,0.023068714355317654,1.1806478385977488,,1.1004355773922714,1.0370824916283619,1.1174989800551178,1.0378925898777924,0.8715038666705089,,0.8923226788370351,1.0467873072212035,1.0421306177582534
1999-05-03,0.23656129000690096,,0.27311549952960346,0.08326942848753904,0.1350110702633296,-0.09078098702497117,-0.0917227037029813,,-0.05558820915984097,0.006888580485666873,0.021338970912703425,1.186153570068827,,1.1075793423962752,1.030378122821032,1.118941988105809,1.027900120772695,0.8757642755093189,,0.8893928794306459,1.0479218237447707,1.048477786051773
1999-05-04,0.23626448043518722,,0.28138276966814746,0.06799811752566765,0.15834208610960987,-0.08024845787959023,-0.09907529879863519,,-0.04182312912707675,0.011045734194731649,0.03126224327360583,1.1958834532076972,,1.124837095990174,1.0126382055549084,1.1400022426763146,1.026990395852717,0.8810067400958841,,0.8946822381571334,1.0428741751808455,1.0515036377429323
1999-05-05,0.2530899814638998,,0.23419517279201463,0.06871378728690192,0.1489289032996295,-0.06486806043970161,-0.08403373019906069,,-0.03687607246424962,0.0023344177743602756,0.007202952721297562,1.2005743674208336,,1.0997199325327731,1.0106590653533385,1.1310176169670587,1.039796775608588,0.8825030768504121,,0.894695127138341,1.04357423808358,1.0344404071784936
1999-05-06,0.2168841373336794,,0.2138996904077093,0.06706352393778392,0.14045324837575723,-0.06501282998346114,-0.10185934500335969,,-0.052675532515475965,0.00532062975375891,-0.020136294633568808,1.2181407775186437,,1.1034891125106838,0.9999973485063406,1.1404291512594074,1.019936765144123,0.8762808265405898,,0.8812722900171043,1.0545118520457843,1.017654855577934
1999-05-07,0.18191227481153138,,0.16575002416140405,0.07804008882579483,0.1469429908488884,-0.043012232057091815,-0.09915934289987038,,-0.06125818490510615,-0.006309673395010762,0.010744271955971163,1.2116611285879713,,1.101799200245848,1.0116524110193892,1.1534774723723467,1.0296569559130562,0.8770629142097381,,0.8854579187641456,1.0432384517975912,1.0330035889969527
1999-05-10,0.18872916988114552,,0.14222529353234292,0.08472232813151126,0.13388463032535647,-0.044024522675272015,-0.10528894716647874,,-0.05638079203166457,-0.00038729607617882245,-0.0004990358401140149,1.2109751071672745,,1.0946240632825657,1.0130985762247897,1.1435486534031796,1.043545907254803,0.8676856228719885,,0.8875236777158624,1.046217700942817,1.0370692712666763
1999-05-11,0.17528583190002345,,0.1339241398050579,0.07920626562054478,0.1353121113656568,-0.021363707418086353,-0.11924724341505177,,-0.0930145856208422,0.0010927876697648387,0.02067150703532672,1.1968403575364652,,1.087245684040058,1.0148744980760596,1.1512198294793905,1.0486665260365138,0.8626614742588333,,0.8819070163094898,1.05235301788434,1.0473880416039203
1999-05-12,0.13850122489783234,,0.1055615703950703,0.08439149630940346,0.11656005348351717,-0.009237899615740952,-0.11355491898377945,,-0.08456631434613215,0.007486271992694471,0.026229232953819626,1.1577202028142297,,1.0586229924497625,1.0211895062775507,1.131006303347182,1.0611227429422414,0.8684396994083597,,0.8773760400550847,1.0540687877072612,1.0457384824897793
1999-05-13,0.16663095870405487,,0.14239616431800317,0.0687784873073678,0.10826109318923982,-0.03689786562045261,-0.10507268899190247,,-0.05498074637574457,-0.008676620983184336,0.004728178578997877,1.1480959338854175,,1.059363436152578,1.0262005282081392,1.1148969774067496,1.0535431497726653,0.8688276339557077,,0.8851384547406264,1.0429457552376555,1.0358340119747118
1999-05-14,0.1849761587979568,,0.17502303427841936,0.06500391477814005,0.11532207519410931,-0.0066119544418064,-0.09916084488674815,,-0.042132543999112926,0.003592779578510452,0.01805312263859049,1.1752814269229224,,1.079688422159128,1.0208684089898536,1.1300357513189616,1.0530771625348823,0.8760165886548873,,0.8916263748242698,1.051618329325175,1.0424140929170544
1999-05-17,0.18571979258286597,,0.16904616102648307,0.016661963396937374,0.09669824744743494,0.003661467695802223,-0.11422430199669431,,-0.04944273950354461,-0.02328597215467898,-0.027813101063784762,1.1703730613565861,,1.0721866044735553,0.9984836107599083,1.124197136901182,1.0647628796745618,0.8791939582517218,,0.9073770281964613,1.0417138258842733,1.01831924431512
1999-05-18,0.16862914820303954,,0.15314834980175895,0.015817095573613216,0.08225268383067319,0.04009985223329271,-0.11649792356167143,,-0.06415730016597965,-0.022773917519318232,-0.016229055512556156,1.1441401802002062,,1.0493482964282788,1.0027637179040845,1.1117630652167336,1.0763918757396702,0.8691547823276143,,0.8891643207060875,1.0324360575882428,1.0268446123844193
1999-05-19,0.1726179725175574,,0.16752431336306484,0.013488234224660944,0.10090285779246133,0.03824160843954161,-0.11256922334459674,,-0.06061556842594107,-0.02295722053692617,-0.029490354211745506,1.1473433566905467,,1.0562488375223507,1.0027597727894302,1.1206123357846378,1.0721435089829345,0.8750375071273949,,0.901131082658471,1.0372776955937506,1.0074124077191768
1999-05-20,0.15894708891861242,,0.20044760713419763,0.0065655632407872755,0.10774250399639795,0.02461786027883739,-0.0949044210193819,,-0.04038550971103394,-0.00046681562055495007,-0.014555143979616103,1.1407800199401619,,1.0747516621805155,0.9955622696719124,1.1304269156477216,1.0646321120515827,0.8824605846481413,,0.9046982599654402,1.057574999279801,1.0223395596195213
1999-05-21,0.17164832914242223,,0.24166113255227195,0.007365605848005385,0.11010291826147922,0.008382380679236245,-0.0844194677140625,,-0.048668657506331425,-0.0007188788151071268,-0.013644768196105828,1.1465164961301506,,1.0978352775656712,0.9987340782089129,1.1234036973442476,1.0582939495746375,0.8847571790232571,,0.9012169913887528,1.051687454131438,1.0214358284603207
1999-05-24,0.19410972848069363,,0.23870877559591763,-0.011813731944132044,0.11771971263917869,-0.010977775155449399,-0.09082453809773494,,0.011076184650614662,-0.0067555470619224955,-0.014038821994622142,1.1610782720364505,,1.0898027006407385,0.9934205149705014,1.1325161602616227,1.0529220330729283,0.8764083740943313,,0.9256653223703767,1.0442645511248736,1.0161633065461027
