date,cpi_headline,cpi_headline_mom,cpi_headline_yoy,cpi_core,cpi_core_mom,cpi_core_yoy,ppi_headline,ppi_headline_mom,ppi_headline_yoy,ppi_core,ppi_core_mom,ppi_core_yoy,ppi_core_ex_food_energy_trade,ppi_core_ex_food_energy_trade_mom,ppi_core_ex_food_energy_trade_yoy,pce,pce_mom,pce_yoy,core_pce,core_pce_mom,core_pce_yoy
2005-02-01,192.4,0.41753653444676075,3.0530262453133394,199.4,0.20100502512563345,2.308876346844535,,,,,,,,,,81.132,0.2780970744187927,2.598732880610055,81.536,0.16584562843209305,2.1754385964912304
2005-03-01,193.1,0.36382536382535413,3.2068412613575736,200.1,0.35105315947843163,2.35294117647058,,,,,,,,,,81.375,0.299511906522687,2.747509438250484,81.737,0.246516875981162,2.255610878975145
2005-04-01,193.7,0.31071983428274663,3.3617929562433257,200.2,0.04997501249375258,2.1949974476773715,,,,,,,,,,81.603,0.28018433179721747,2.844503818718014,81.831,0.11500299741855624,2.107509171221089
2005-05-01,193.6,-0.05162622612286949,2.869287991498415,200.5,0.14985014985016143,2.1916411824668858,,,,,,,,,,81.649,0.05637047657562899,2.5689663835988252,81.999,0.20530116948342947,2.176892787718687
2005-06-01,193.7,0.05165289256197081,2.541026998411855,200.6,0.04987531172069293,2.0345879959308144,,,,,,,,,,81.7,0.062462491885995064,2.3411957760769653,82.056,0.06951304284199544,2.086365841824356
2005-07-01,194.9,0.6195147134744561,3.067160232681121,200.9,0.14955134596212893,2.083333333333326,,,,,,,,,,82.046,0.4235006119950979,2.679431825292533,82.176,0.1462415911085202,2.1149688098019315
2005-08-01,196.1,0.6157003591585442,3.6469344608879517,201.1,0.09955201592830587,2.1330624682579957,,,,,,,,,,82.377,0.40343222094920694,3.0408025417156592,82.243,0.08153232087226847,2.158872119744104
2005-09-01,198.8,1.37684854665987,4.741833508956805,201.3,0.09945300845350946,1.9240506329113893,,,,,,,,,,83.172,0.9650752030299747,3.8300209727354373,82.425,0.22129542939823832,2.193265225153729
2005-10-01,199.1,0.15090543259557165,4.350104821802936,202.0,0.3477396920019915,2.071753410813537,,,,,,,,,,83.305,0.15990958495648577,3.551362370723954,82.662,0.28753412192903394,2.2652200269698497
2005-11-01,198.1,-0.5022601707684538,3.3385498174230532,202.5,0.24752475247524774,2.1180030257186067,,,,,,,,,,83.131,-0.20887101614549541,2.938408578716656,82.873,0.2552563451162504,2.306030491944955
2005-12-01,198.1,0.0,3.3385498174230532,202.8,0.1481481481481639,2.114803625377659,,,,,,,,,,83.131,0.0,2.8836276778752667,82.959,0.10377324339652105,2.280881283211489
