date,o,h,l,c,v
2009-09-28,20.579471588134766,20.63713999314724,20.579471588134766,20.579471588134766,800
2009-09-29,20.579471588134766,20.579471588134766,20.579471588134766,20.579471588134766,0
2009-09-30,20.30760383605957,20.30760383605957,20.30760383605957,20.30760383605957,1000
2009-10-01,20.340560465212405,20.340560465212405,20.315844759764403,20.32408332824707,22000
2009-10-02,20.04397846723912,20.04397846723912,20.03573989868164,20.03573989868164,2200
2009-10-05,20.03573989868164,20.03573989868164,20.03573989868164,20.03573989868164,0
2009-10-06,20.03573989868164,20.03573989868164,20.03573989868164,20.03573989868164,0
2009-10-07,20.505325599541894,20.5629940032959,20.505325599541894,20.5629940032959,600
2009-10-08,20.5629940032959,20.5629940032959,20.5629940032959,20.5629940032959,0
2009-10-09,20.5629940032959,20.5629940032959,20.5629940032959,20.5629940032959,0
2009-10-12,20.909011840820312,20.909011840820312,20.909011840820312,20.909011840820312,300
2009-10-13,20.909011840820312,20.909011840820312,20.909011840820312,20.909011840820312,0
2009-10-14,21.016101246500263,21.123199462890625,20.974908416084116,21.123199462890625,13900
2009-10-15,21.090246769903516,21.123199462890625,21.082008203820287,21.123199462890625,1500
2009-10-16,21.098483159072515,21.147912979125977,21.024337643319498,21.147912979125977,14700
2009-10-19,21.312692642211914,21.32092964054444,21.30445407253289,21.312692642211914,2900
2009-10-20,21.26326225968115,21.26326225968115,21.131448281090336,21.197355270385742,1700
2009-10-21,21.222069435400947,21.312692128338657,21.024348481911222,21.0325870513916,53500
2009-10-22,21.073776245117188,21.073776245117188,21.073776245117188,21.073776245117188,100
2009-10-23,21.16439600143831,21.16439600143831,21.00786636112362,21.106727600097656,36700
2009-10-26,21.189111144313348,21.189111144313348,20.991390228271484,20.991390228271484,7500
2009-10-27,20.9584334087285,20.9584334087285,20.82661949060754,20.851333618164062,600
2009-10-28,20.80191059112549,20.80191059112549,20.595951080322266,20.595951080322266,4100
2009-10-29,20.69480952632723,20.89253044128418,20.68657095845242,20.89253044128418,2100
2009-10-30,20.851343488283874,20.884297769086164,20.422948837280273,20.422948837280273,13600
2009-11-02,20.513564782704865,20.653617298028013,20.513564782704865,20.538280487060547,9600
2009-11-03,20.57123745490483,20.57123745490483,20.505330467632653,20.55476188659668,1300
2009-11-04,20.82663205202842,20.88430047957037,20.208753348913007,20.678340911865234,6400
2009-11-05,20.851339162036385,21.05729866027832,20.851339162036385,21.05729866027832,2000
2009-11-06,21.123199462890625,21.123199462890625,21.123199462890625,21.123199462890625,100
2009-11-09,21.39506985580945,21.469215393066406,21.39506985580945,21.469215393066406,3500
2009-11-10,21.551593626047968,21.592784881591797,21.551593626047968,21.592784881591797,800
2009-11-11,21.724615386695444,21.765806670737895,21.683422531306228,21.699899673461914,2200
2009-11-12,21.62574549062864,21.650461194016824,21.568077087402344,21.568077087402344,900
2009-11-13,21.60926510158986,21.741079023788938,21.60102653503418,21.60102653503418,2500
2009-11-16,21.881135940551758,21.881135940551758,21.881135940551758,21.881135940551758,100
2009-11-17,21.922329785308655,22.012950897216797,21.922329785308655,22.012950897216797,900
2009-11-18,21.914086682427314,21.938800811767578,21.914086682427314,21.938800811767578,1800
2009-11-19,21.70813251213865,21.782278060913086,21.70813251213865,21.782278060913086,1200
2009-11-20,21.716369740954896,21.732845306396484,21.716369740954896,21.732845306396484,3300
2009-11-23,22.04590517161706,22.04590517161706,22.012950897216797,22.012950897216797,1400
2009-11-24,22.012950897216797,22.012950897216797,22.012950897216797,22.012950897216797,0
2009-11-25,22.029438269065587,22.095345277139536,22.029438269065587,22.087106704711914,2100
2009-11-27,21.765798568725586,21.765798568725586,21.765798568725586,21.765798568725586,100
