date,o,h,l,c,v
2003-05-13,9.855279743427896,9.96541543772042,9.843886096002318,9.885662078857422,638200
2003-05-14,9.91224927739264,9.91224927739264,9.760337558167187,9.809708595275879,113400
2003-05-15,9.874270728290409,9.874270728290409,9.707167482372052,9.832494735717773,357800
2003-05-16,9.82490114211289,9.851485605171082,9.726158333345108,9.847687721252441,1839800
2003-05-19,9.855278587086303,9.855278587086303,9.524870094232263,9.551454544067383,426400
2003-05-20,9.627412304115886,9.722357197205051,9.479297778323794,9.555253982543945,524200
2003-05-21,9.570449987750836,9.608427383244997,9.490695863593846,9.597034454345703,66200
2003-05-22,9.62741479993157,9.805910984438704,9.612223265400461,9.760337829589844,175600
2003-05-23,9.703368936146163,9.748942808964125,9.676784478824073,9.726156234741211,131000
2003-05-27,9.646404488497469,9.950228691101074,9.646404488497469,9.950228691101074,247800
2003-05-28,9.988196885861614,10.041366488874843,9.93882588774752,9.95401668548584,377000
2003-05-29,9.988201043355303,10.105933215597487,9.942627906799316,9.942627906799316,379000
2003-05-30,10.071755561592106,10.166700465322714,10.060361912370468,10.155306816101074,615400
2003-06-02,10.27303738840789,10.394567462943646,10.227464244282539,10.250250816345215,2050600
2003-06-03,10.273039030224387,10.276836913570481,10.132520968279827,10.235061645507812,1612000
2003-06-04,10.254047784621948,10.417353105980263,10.235059096991819,10.394566535949707,813800
2003-06-05,10.417352149797086,10.497105499769665,10.303417861358056,10.451532363891602,350800
2003-06-06,10.576861894487184,10.637626571903235,10.375578447813957,10.398365020751953,272200
2003-06-09,10.367982283769782,10.379375931987152,10.197081906741616,10.250250816345215,917000
2003-06-10,10.273040430290898,10.364188194274902,10.273040430290898,10.364188194274902,791000
2003-06-11,10.311014736385369,10.500904513204148,10.30721685392435,10.478117942810059,314000
2003-06-12,10.576864785990944,10.576864785990944,10.447739630088572,10.542684555053711,147800
2003-06-13,10.576863643999395,10.576863643999395,10.402164624252327,10.428749084472656,39800
2003-06-16,10.538886163054684,10.671809196472168,10.516099584985824,10.671809196472168,342800
2003-06-17,10.70978730950177,10.73257388757063,10.622437432222005,10.671809196472168,342400
2003-06-18,10.671805668210718,10.671805668210718,10.516096108204326,10.573062896728516,1842200
2003-06-19,10.538883790009129,10.595850584540166,10.367982682043928,10.398365020751953,195200
2003-06-20,10.466062451324575,10.466062451324575,10.363379253438087,10.412818908691406,195400
2003-06-23,10.325343519776041,10.370980717019338,10.199842134080281,10.283510208129883,165800
2003-06-24,10.30632844406221,10.374783877237832,10.245479331323578,10.283510208129883,577600
2003-06-25,10.268299176441177,10.363376020667484,10.188434975472882,10.222661972045898,73000
2003-06-26,10.26830341549935,10.310137476350459,10.192241618566252,10.298727989196777,1409400
2003-06-27,10.287317501195378,10.37098561475757,10.20365011301217,10.23787784576416,71400
2003-06-30,10.317739346334092,10.370982875093702,10.264496542953273,10.30252742767334,128400
2003-07-01,10.211255311693582,10.31013533703777,10.104768963158556,10.27971076965332,1054800
2003-07-02,10.287314175975828,10.397603662611488,10.287314175975828,10.374785423278809,94400
2003-07-03,10.287318634218536,10.458457316827337,10.287318634218536,10.363380432128906,99200
2003-07-07,10.477472930466991,10.621990208687821,10.477472930466991,10.572549819946289,524000
2003-07-08,10.621989023262213,10.720869064331055,10.587761288839191,10.720869064331055,534600
2003-07-09,10.648604312718028,10.709453422188986,10.56874012855437,10.58775520324707,214400
2003-07-10,10.515502794240104,10.534518605487985,10.363379931152208,10.450850486755371,92000
2003-07-11,10.515500631062629,10.60677433013916,10.492682387638217,10.60677433013916,147200
2003-07-14,10.686638508521716,10.815943087675569,10.663820266723633,10.663820266723633,144800
2003-07-15,10.648610342236642,10.743687220292326,10.572548549640489,10.599170684814453,1633600
2003-07-16,10.663821524404414,10.675230283959579,10.526910606711118,10.568744659423828,66200
2003-07-17,10.572545789816441,10.614379837362,10.439438775587531,10.447044372558594,50200
2003-07-18,10.542120516043722,10.568742642475984,10.46986263472105,10.515499114990234,42400
2003-07-21,10.477472035503535,10.492684684702759,10.359576905725707,10.397607803344727,45800
2003-07-22,10.45845068998369,10.488875244793954,10.306327915932377,10.473663330078125,101800
2003-07-23,10.496484509234106,10.496484509234106,10.32154272596782,10.42802906036377,151800
2003-07-24,10.458453346348893,10.56874283891039,10.416619300842285,10.416619300842285,95800
2003-07-25,10.382392067339628,10.568743337730526,10.363376986873043,10.5535306930542,603400
2003-07-28,10.591562409649178,10.625790137475237,10.534516438398706,10.60677433013916,163000
2003-07-29,10.629596904143096,10.65621831806381,10.496489109160402,10.538322448730469,372600
2003-07-30,10.538319580132846,10.538319580132846,10.447045874944628,10.469864845275879,41200
2003-07-31,10.53451650800713,10.648608451261953,10.477469811000834,10.492682456970215,433200
2003-08-01,10.51549851102548,10.51549851102548,10.420421669650244,10.481270790100098,367600
2003-08-04,10.386194598068366,10.443240561384268,10.268299510498332,10.401407241821289,101800
2003-08-05,10.382390318971304,10.382390318971304,10.199842965868825,10.230267524719238,873600
2003-08-06,10.192237246060037,10.348163210038944,10.192237246060037,10.264495849609375,236000
2003-08-07,10.325350212874385,10.370987439700643,10.260697898008335,10.351971626281738,144400
2003-08-08,10.420425914137791,10.473669460252827,10.405213990518517,10.450850486755371,150800
2003-08-11,10.43944068650968,10.515501747794934,10.431834362767468,10.49648666381836,90000
