date,o,h,l,c,v
1998-12-22,12.057015888171332,12.091896358436053,11.82447941973987,11.923307418823242,601000
1998-12-23,12.184914376395088,12.208168029785156,11.964004669189453,12.208168029785156,676600
1998-12-24,12.208163669870641,12.208163669870641,12.11514908952877,12.161656379699707,487400
1998-12-28,12.34768667848367,12.34768667848367,12.126777029810235,12.196537971496582,618600
1998-12-29,12.254665568754248,12.2837326123234,12.091890124767,12.231411933898926,247600
1998-12-30,12.161656175860921,12.330245099904882,12.120962297643413,12.18490982055664,191200
1998-12-31,12.184913101780916,12.243047229174909,12.033764370556534,12.138405799865723,154400
1999-01-04,12.15003232161204,12.487210252068259,12.12677867123575,12.27792739868164,1301200
1999-01-05,12.301178751669873,12.66161026518761,12.301178751669873,12.591849327087402,590400
1999-01-06,12.905774078027015,12.99878866597676,12.801132666583552,12.963908195495605,1249400
1999-01-07,12.83600994321177,13.03366589342427,12.754622199006624,12.923211097717285,1069200
1999-01-08,13.208070898568758,13.231324544516943,12.830199151910762,12.975534439086914,1065600
1999-01-11,13.347588225181058,13.347588225181058,12.96390319780216,13.103425025939941,995800
1999-01-12,13.20807124119179,13.231324887743183,12.748811721801758,12.748811721801758,972000
1999-01-13,11.905869532675638,13.080178929941496,11.905869532675638,12.743000984191895,1096600
1999-01-14,12.777878703947534,12.882520112806068,12.487208123784944,12.568595886230469,732600
1999-01-15,12.649981365906475,12.946465304169907,12.591847260364625,12.940651893615723,1307800
1999-01-19,13.254571517964212,13.394093323416467,13.027848584104298,13.388279914855957,874600
1999-01-20,13.719646319259668,13.946369288094893,13.487109940967132,13.510363578796387,2264400
1999-01-21,13.4871090595798,13.510362695889421,13.068543606006635,13.161558151245117,2985800
1999-01-22,12.929022789001465,13.173185989153472,12.795314369870605,12.929022789001465,2582000
1999-01-25,13.091798002720932,13.161558915701683,12.870888444948553,13.155745506286621,1893200
1999-01-26,13.301090062221634,13.696402179455495,13.301090062221634,13.684775352478027,1427800
1999-01-27,13.859178046385447,13.946379250536362,13.394104957580566,13.394104957580566,2733800
1999-01-28,13.673140078370675,13.870796014877735,13.620819389295278,13.864982604980469,1807200
1999-01-29,13.90568300357535,14.080085382382732,13.742907450021791,14.068458557128906,1867200
1999-02-01,14.196348240708241,14.277735986559968,13.975438644824983,14.080080032348633,1826000
1999-02-02,14.138222814156999,14.138222814156999,13.626642383381581,13.8417387008667,2518400
1999-02-03,13.789413533278363,14.161471908543884,13.696398939461984,13.94056224822998,2668200
1999-02-04,14.045201639231417,14.045201639231417,13.34759228628946,13.463860511779785,3891800
1999-02-05,13.394100547047843,13.475488310788585,12.92902761138646,13.138310432434082,3664800
1999-02-08,13.30107878974669,13.580122400720397,13.0685424472686,13.359212875366211,2629200
1999-02-09,13.394097369650137,13.405724190283513,12.766249055447785,12.836009979248047,4171000
1999-02-10,12.894142331836893,13.173185989153472,12.742993684123746,12.929022789001465,2803600
1999-02-11,13.161557902746718,13.498735622870088,13.033662905458543,13.475481986999512,5333400
1999-02-12,13.161561494674752,13.31271016908356,12.870890966965502,12.940651893615723,5834800
1999-02-16,13.301083375400585,13.324337017665272,12.836010530106858,12.88251781463623,3452800
1999-02-17,12.5569688580373,13.010414955688645,12.487207919937092,12.591849327087402,5567000
1999-02-18,12.766247205497804,12.801127662343427,12.40581581809304,12.661605834960938,4151200
1999-02-19,12.882519209135435,12.975533788262766,12.708116873271688,12.777877807617188,3347200
1999-02-22,12.870890837771613,13.266202751488175,12.777876269838304,13.231322288513184,4736000
1999-02-23,13.394093893138823,13.568496157372401,13.231318446520817,13.405720710754395,4131000
1999-02-24,13.533621904575643,13.556875550459793,13.033668518066406,13.033668518066406,5001000
1999-02-25,12.789507268586616,13.068551063537598,12.696492670269622,13.068551063537598,5132400
1999-02-26,13.045295176374804,13.06854882196549,12.556968618970398,12.673236846923828,4685200
1999-03-01,12.510463254023259,12.71974609656268,12.440702306510117,12.615104675292969,2184200
1999-03-02,12.719746755831169,12.836015007712623,12.27792739868164,12.27792739868164,4960400
1999-03-03,12.463952815732476,12.545340567327745,12.23141638260314,12.48720645904541,3215600
1999-03-04,12.789507044075823,12.824387517832392,12.324434060654882,12.615104675292969,6398200
1999-03-05,12.975529304710594,13.022036578204181,12.748806346429362,12.905768394470215,3753800
1999-03-08,13.20807488703686,13.301089498917401,13.033672489760844,13.277835845947266,3318800
1999-03-09,13.208071372783289,13.46386148739705,13.091803138867943,13.138310432434082,1872000
1999-03-10,13.138310432434082,13.219698196174823,12.981348316648365,13.138310432434082,884000
1999-03-11,13.208071580169895,13.382473933781293,12.987161932262124,13.115056991577148,2432400
1999-03-12,13.231321423552757,13.231321423552757,12.859263176141782,12.998785018920898,1672000
1999-03-15,13.091802526527728,13.208070755004883,12.888333126692705,13.208070755004883,864200
1999-03-16,13.21969819326826,13.487115131214757,13.173190899712345,13.434794425964355,1517600
1999-03-17,13.428978193096999,13.440605014043403,13.231322237008126,13.347590446472168,850800
1999-03-18,13.301085331185988,13.545248610866848,13.254578039818204,13.533621788024902,642800
1999-03-19,13.649890023218076,13.719650960304369,13.208070755004883,13.208070755004883,1273000
1999-03-22,13.208070755004883,13.335965806329755,13.091802526527728,13.208070755004883,1547000
1999-03-23,13.115059141018989,13.115059141018989,12.731373900191306,12.82438850402832,2997200
1999-03-24,12.905772876188244,13.132495913202362,12.684863250379617,13.074361801147461,1233400
1999-03-25,13.335966651280168,13.428981239955181,13.231325239020777,13.382473945617676,1190200
1999-03-26,13.32432994759239,13.533612616926302,13.242942242851424,13.312703132629395,967000
1999-03-29,13.487110234270192,13.83591480929442,13.45222977676777,13.812661170959473,1899400
1999-03-30,13.742898551850859,13.952181270914577,13.673137645496286,13.789405822753906,1685000
1999-03-31,13.9521871643327,14.068455390702141,13.59175566258744,13.615009307861328,1549400
1999-04-01,13.95218453521536,13.963811355661374,13.58012628094295,13.830102920532227,637000
1999-04-05,13.99869666938518,14.324247754719721,13.987069844908948,14.306807518005371,2007000
1999-04-06,14.394003092714321,14.556778571953418,14.254481253366524,14.42888355255127,1080200
1999-04-07,14.69630801889546,14.719561670824092,14.114966720679659,14.394010543823242,1863400
1999-04-08,14.39401212310791,14.580041358947753,14.091714614868163,14.533534049987793,1213800
