date,o,h,l,c,v
2016-04-12,95.6809095969565,96.90341538628951,95.36428871669156,96.69233703613281,25058700
2016-04-13,97.2552157850702,98.88229118589706,97.19365098752733,98.77674865722656,40534700
2016-04-14,98.73276879642275,99.11974461344849,98.39855417391892,98.65361022949219,25538600
2016-04-15,98.4161731417338,99.05820517868239,98.38099229298773,98.89989471435547,21176100
2016-04-18,98.48651240418845,99.7266051672079,98.38976676969043,99.64745330810547,19428300
2016-04-19,99.83215080185349,100.37743707505072,99.28685781859679,99.72660827636719,23228100
2016-04-20,99.72662321216524,100.44781380251716,99.35723438272996,99.87613677978516,21422500
2016-04-21,99.79701097750821,100.19278386814406,99.0846170903388,99.37484741210938,20535700
2016-04-22,99.36601442319498,100.43020970472561,99.36601442319498,100.35984802246094,29094500
2016-04-25,100.08720375216585,100.18394938666388,99.21649304168363,99.64745330810547,16369600
2016-04-26,99.9728978141498,100.72926936797879,99.53314722285674,100.62373352050781,30564100
2016-04-27,100.68528701497274,101.18660236428215,100.17517477600927,100.97551727294922,24360300
2016-04-28,100.50056939937393,101.1426080376041,99.55071348440525,99.82335662841797,26126500
2016-04-29,99.39241929052193,99.78819209393474,98.25786208799494,98.92628479003906,33284500
2016-05-02,99.23410149954353,99.83216246035583,98.66242449566909,99.80577850341797,21881000
2016-05-03,98.98785052907586,98.99664070874677,97.56305634527108,98.16991424560547,37929600
2016-05-04,97.61584260765267,98.49534386440075,97.07055612290858,97.36078643798828,30767200
2016-05-05,97.75655616186799,97.91486664050504,96.83307725147503,96.97380065917969,26249200
2016-05-06,96.5692168708591,97.56305063038418,96.34054472165441,97.54546356201172,25497400
2016-05-09,97.55426201791073,98.40737917265533,97.29920588947753,97.82691192626953,23427000
2016-05-10,98.20507671868839,98.85590552577908,97.68616768258534,98.81192779541016,18635300
2016-05-11,98.59207009018873,98.74158366392646,97.51028751542661,97.58943939208984,23604600
2016-05-12,97.7917243483698,98.05557063855207,96.3053654197857,97.0705337524414,34803000
2016-05-13,96.79786317963217,97.57182823626906,96.1822152573611,96.42847442626953,24510300
2016-05-16,96.67476182269336,98.0819622773785,96.6307907925832,97.65100860595703,27337000
2016-05-17,97.51907029348095,97.99400164759615,95.66332261186908,96.10307312011719,46676300
2016-05-18,95.6984853155406,97.32556725565014,95.68089825097128,96.6043701171875,35734400
2016-05-19,95.90079840323637,96.54283043289658,94.97731958680258,95.83043670654297,36995600
2016-05-20,96.12068204423093,97.43993377685547,96.06791412214557,97.43993377685547,37404500
2016-05-23,97.42231571191545,97.96760870776524,97.1848534116616,97.32557678222656,23721700
2016-05-24,97.89723515950634,99.57708496425197,97.86205432112823,99.33082580566406,41124300
